fishnet_id,px_total_f,px_burned_f,perc_burned_f,px_0_f,perc_0_f,px_10_f,perc_10_f,px_20_f,perc_20_f,px_30_f,perc_30_f,px_40_f,perc_40_f,px_50_f,perc_50_f,px_60_f,perc_60_f,px_70_f,perc_70_f,px_80_f,perc_80_f,px_90_f,perc_90_f,px_95_f,perc_95_f,px_100_f,perc_100_f,px_0_ba,perc_0_ba,px_10_ba,perc_10_ba,px_20_ba,perc_20_ba,px_30_ba,perc_30_ba,px_40_ba,perc_40_ba,px_50_ba,perc_50_ba,px_60_ba,perc_60_ba,px_70_ba,perc_70_ba,px_80_ba,perc_80_ba,px_90_ba,perc_90_ba,px_95_ba,perc_95_ba,px_100_ba,perc_100_ba,no_patches
62,1572864.0,0.0,0.0,0.0,0.0,1106960.0,70.37862141927084,273063.0,17.360877990722656,187432.0,11.916605631510418,0.0,0.0,4418.0,0.28088887532552087,991.0,0.06300608317057291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
63,2359296.0,512732.0,21.73241509331597,0.0,0.0,1420300.0,60.200161404079864,273660.0,11.599222819010418,658148.0,27.895948621961807,2530.0,0.1072353786892361,4622.0,0.19590589735243055,36.0,0.00152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52879.0,10.31318505574062,74226.0,14.476568655749983,384127.0,74.91769579429409,1500.0,0.29255049421530155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
64,2359296.0,1263361.0,53.548219468858505,0.0,0.0,1126876.0,47.76323106553819,250947.0,10.636520385742188,965623.0,40.92843797471788,7261.0,0.3077612982855903,6641.0,0.2814822726779514,1948.0,0.08256700303819445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267874.0,21.203282355557914,143327.0,11.344896668489845,847850.0,67.11066749725533,2683.0,0.21237001933730737,0.0,0.0,1627.0,0.12878345935959712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
65,2359296.0,785335.0,33.28683641221788,0.0,0.0,1462060.0,61.970180935329864,194668.0,8.251105414496527,646939.0,27.420849270290798,29315.0,1.2425316704644096,25940.0,1.099480523003472,374.0,0.015852186414930556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237503.0,30.242253305914033,160809.0,20.476484557545508,379691.0,48.347647819083576,7043.0,0.8968147351130409,289.0,0.03679958234384053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
66,524288.0,0.0,0.0,0.0,0.0,404854.0,77.21977233886719,7708.0,1.470184326171875,79300.0,15.125274658203125,27180.0,5.184173583984375,5246.0,1.0005950927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,524288.0,0.0,0.0,0.0,0.0,283109.0,53.998756408691406,121494.0,23.173141479492188,115613.0,22.051429748535156,0.0,0.0,3976.0,0.75836181640625,96.0,0.018310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
68,786432.0,0.0,0.0,0.0,0.0,661433.0,84.10555521647134,33892.0,4.309590657552084,90270.0,11.478424072265625,538.0,0.06841023763020834,299.0,0.03801981608072917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,1310720.0,0.0,0.0,0.0,0.0,929738.0,70.93338012695312,46701.0,3.563003540039063,285975.0,21.818161010742188,28651.0,2.1858978271484375,19418.0,1.481475830078125,237.0,0.0180816650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
70,1048576.0,0.0,0.0,0.0,0.0,810722.0,77.31647491455078,137077.0,13.072681427001953,91314.0,8.708381652832031,1644.0,0.1567840576171875,7819.0,0.7456779479980469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1048576.0,480.0,0.0457763671875,0.0,0.0,233415.0,22.260189056396484,230513.0,21.98343276977539,582937.0,55.593204498291016,1711.0,0.16317367553710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,63.74999999999999,111.0,23.125,63.0,13.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
73,1572864.0,4354.0,0.27681986490885413,165671.0,10.533078511555988,548380.0,34.865061442057296,172288.0,10.953776041666668,632944.0,40.24149576822917,3641.0,0.2314885457356771,49940.0,3.1750996907552085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,7.717041800643088,873.0,20.050528249885165,3145.0,72.23242994947175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
74,1048576.0,0.0,0.0,108393.0,10.337162017822266,287069.0,27.377033233642578,69328.0,6.61163330078125,471163.0,44.9336051940918,42879.0,4.089260101318359,69329.0,6.611728668212891,319.0,0.030422210693359375,0.0,0.0,96.0,0.0091552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
75,1572864.0,34947.0,2.2218704223632812,0.0,0.0,557866.0,35.46816507975261,329882.0,20.973332722981773,664148.0,42.225392659505204,20093.0,1.2774785359700522,875.0,0.055631001790364586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12218.0,34.961513148481984,12355.0,35.35353535353536,10374.0,29.68495149798266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
76,2359296.0,1589032.0,67.35195583767361,0.0,0.0,536080.0,22.722032335069446,470047.0,19.923188951280384,1352234.0,57.315148247612846,935.0,0.03963046603732639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229723.0,14.456788787135816,261169.0,16.435729425209814,1098140.0,69.10748178765436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
77,1572864.0,190753.0,12.127749125162762,63847.0,4.059282938639322,405838.0,25.80248514811198,162973.0,10.361544291178387,684017.0,43.48862965901692,217147.0,13.805834452311197,39012.0,2.480316162109375,30.0,0.0019073486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33944.0,17.794739794393795,45548.0,23.877999297520876,111261.0,58.32726090808532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
78,1048576.0,0.0,0.0,0.0,0.0,548658.0,52.32410430908203,192648.0,18.372344970703125,304657.0,29.05435562133789,2613.0,0.24919509887695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
79,2359296.0,585189.0,24.803543090820312,0.0,0.0,926459.0,39.26845126681858,430340.0,18.240186903211804,938634.0,39.784495035807296,27843.0,1.180140177408854,35954.0,1.5239291720920138,66.0,0.002797444661458333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131088.0,22.400967892424497,146642.0,25.05891259063311,307079.0,52.47518323140046,380.0,0.06493628554193602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
80,1572864.0,26395.0,1.678148905436198,0.0,0.0,526241.0,33.45750172932942,276319.0,17.56788889567057,552759.0,35.143470764160156,170018.0,10.80945332845052,46772.0,2.973683675130208,755.0,0.04800160725911458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2928.0,11.093010039780262,15591.0,59.068005304034855,7876.0,29.838984656184884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1048576.0,0.0,0.0,947732.0,90.38276672363281,49015.0,4.674434661865234,30946.0,2.9512405395507812,20015.0,1.9087791442871094,0.0,0.0,345.0,0.032901763916015625,523.0,0.049877166748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
85,1572864.0,0.0,0.0,721182.0,45.85151672363281,257672.0,16.382344563802086,71429.0,4.541333516438803,288767.0,18.359311421712242,44328.0,2.81829833984375,188480.0,11.983235677083332,1006.0,0.06395975748697916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
86,1572864.0,0.0,0.0,0.0,0.0,180552.0,11.47918701171875,5990.0,0.38083394368489587,228174.0,14.506912231445312,27326.0,1.7373402913411458,201828.0,12.831878662109375,12404.0,0.7886250813802084,0.0,0.0,916590.0,58.27522277832031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
87,262144.0,0.0,0.0,1646.0,0.627899169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260498.0,99.37210083007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1572864.0,0.0,0.0,783695.0,49.825986226399735,620162.0,39.428838094075516,150735.0,9.583473205566406,13022.0,0.8279164632161459,0.0,0.0,3098.0,0.19696553548177084,2152.0,0.13682047526041669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
93,2359296.0,0.0,0.0,715095.0,30.309677124023438,906287.0,38.413450453016495,546344.0,23.15707736545139,115592.0,4.899427625868055,0.0,0.0,75642.0,3.2061258951822915,336.0,0.014241536458333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
94,2359296.0,0.0,0.0,0.0,0.0,851091.0,36.07393900553386,885776.0,37.54408094618056,227678.0,9.65025160047743,30.0,0.0012715657552083335,212610.0,9.011586507161457,5442.0,0.23066202799479166,0.0,0.0,176669.0,7.488208346896702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
95,2359296.0,97801.0,4.14534674750434,0.0,0.0,436024.0,18.48110622829861,208608.0,8.841959635416668,205747.0,8.720694647894964,2537.0,0.1075320773654514,146498.0,6.20939466688368,3646.0,0.1545376247829861,0.0,0.0,1356236.0,57.484775119357636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6638.0,6.787251664093414,39053.0,39.93108454923774,49703.0,50.820543757221294,0.0,0.0,1353.0,1.3834214374086156,1054.0,1.0776985920389361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
96,1835008.0,0.0,0.0,1554.0,0.084686279296875,64507.0,3.5153525216238837,102.0,0.005558558872767857,106014.0,5.777304513113839,4892.0,0.2665928431919643,71080.0,3.873552594866071,7773.0,0.4235948835100446,0.0,0.0,1579086.0,86.05335780552456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
97,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1572864.0,49220.0,3.1293233235677085,1306989.0,83.09612274169922,225956.0,14.365895589192709,37523.0,2.3856480916341143,2396.0,0.15233357747395831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45163.0,91.75741568468102,3629.0,7.3730190979276715,428.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
101,2359296.0,1063802.0,45.089806450737846,379853.0,16.100268893771702,725562.0,30.753326416015625,1042749.0,44.19746398925781,211132.0,8.94894070095486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162840.0,15.307359828238715,691421.0,64.99527167649619,209541.0,19.697368495265096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
102,2359296.0,969491.0,41.09238518608941,84968.0,3.601413302951389,985723.0,41.780387030707466,1136726.0,48.18072848849827,151879.0,6.437471177842882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210782.0,21.741511782987153,608817.0,62.797591725967536,149892.0,15.4608964910453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
103,2359296.0,1586989.0,67.26536220974393,51338.0,2.1759880913628473,143524.0,6.083340115017362,543386.0,23.031700981987846,1468940.0,62.26179334852431,43716.0,1.8529256184895833,92030.0,3.9007398817274304,16362.0,0.693511962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30707.0,1.9349220441981638,318675.0,20.080479448817854,1165820.0,73.46112669968096,1303.0,0.08210516897092544,57241.0,3.606893305498652,13243.0,0.8344733328334349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
104,2359296.0,523865.0,22.204293145073784,0.0,0.0,209034.0,8.860015869140625,148187.0,6.28098381890191,1027540.0,43.55282253689236,195811.0,8.299552069769964,536454.0,22.737884521484375,20606.0,0.8733961317274306,0.0,0.0,221664.0,9.395345052083332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12863.0,2.455403586801943,102527.0,19.571263588901722,306073.0,58.425930344649856,4418.0,0.843347045517452,91134.0,17.396466646941484,6850.0,1.3075887871875387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
105,2359296.0,747433.0,31.680340237087673,0.0,0.0,64743.0,2.7441660563151045,76284.0,3.23333740234375,404544.0,17.146809895833336,0.0,0.0,298287.0,12.643051147460938,19802.0,0.8393181694878472,0.0,0.0,1495636.0,63.39331732855903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46353.0,6.201626098927931,76145.0,10.18753520382429,385685.0,51.6012806499044,0.0,0.0,230358.0,30.81988619715747,8526.0,1.1407042504144185,0.0,0.0,366.0,0.048967599771484537,0.0,0.0,0.0,0.0,0.0,0.0,9.0
106,2097152.0,248451.0,11.847066879272461,0.0,0.0,2312.0,0.1102447509765625,78937.0,3.764009475708008,141087.0,6.72755241394043,0.0,0.0,47035.0,2.2428035736083984,32443.0,1.5470027923583984,0.0,0.0,1795338.0,85.6083869934082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.0,0.6154130995649041,73957.0,29.76723780544252,121352.0,48.84343391654692,0.0,0.0,39987.0,16.0945216561817,11477.0,4.619421938329892,0.0,0.0,149.0,0.05997158393405541,0.0,0.0,0.0,0.0,0.0,0.0,8.0
107,524288.0,541.0,0.10318756103515625,0.0,0.0,2277.0,0.43430328369140625,15600.0,2.9754638671875,6775.0,1.2922286987304688,0.0,0.0,3034.0,0.5786895751953125,7340.0,1.399993896484375,0.0,0.0,489262.0,93.31932067871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
108,1572864.0,280564.0,17.83777872721354,525892.0,33.435312906901046,627848.0,39.91750081380208,152001.0,9.663963317871094,258139.0,16.412035624186196,0.0,0.0,0.0,0.0,8984.0,0.5711873372395833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14917.0,5.31679046492066,35406.0,12.619580559159408,229385.0,81.75852924822857,0.0,0.0,0.0,0.0,856.0,0.30509972769136456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
109,2359296.0,2136083.0,90.53899976942274,64466.0,2.732425265842014,178876.0,7.581753200954861,513674.0,21.772342258029514,1597527.0,67.71202087402344,0.0,0.0,0.0,0.0,4753.0,0.2014584011501736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154196.0,7.218633358347967,389108.0,18.2159588368055,1588147.0,74.34856229837511,0.0,0.0,0.0,0.0,4632.0,0.2168455064714246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
110,2359296.0,2201566.0,93.31453111436632,0.0,0.0,141794.0,6.010013156467013,663100.0,28.10584174262153,1533116.0,64.98192681206596,12348.0,0.52337646484375,581.0,0.024625990125868056,8357.0,0.354215833875868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102215.0,4.642831511751181,622594.0,28.279597341165335,1467990.0,66.67935460485855,89.0,0.004042576965668983,572.0,0.025981505891715263,8106.0,0.3681924593675593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
111,2359296.0,2250688.0,95.39659288194444,0.0,0.0,19651.0,0.8329179551866319,524740.0,22.241380479600696,1803213.0,76.43013000488281,0.0,0.0,6467.0,0.274107191297743,5225.0,0.22146436903211805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16601.0,0.7375966815480423,474647.0,21.088973682713906,1750641.0,77.78248251201411,0.0,0.0,3574.0,0.15879588819063326,5225.0,0.2321512355333125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
112,2359296.0,2356336.0,99.87453884548611,0.0,0.0,14883.0,0.6308237711588542,566761.0,24.02246263292101,1746114.0,74.00995890299478,0.0,0.0,22388.0,0.9489271375868056,9150.0,0.38782755533854163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14475.0,0.6143011862484807,564226.0,23.945057071657015,1746097.0,74.10220783453633,0.0,0.0,22388.0,0.9501191680643167,9150.0,0.38831473949385825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
113,2359296.0,2124444.0,90.04567464192709,0.0,0.0,156061.0,6.614727444118923,790729.0,33.51546393500434,1350430.0,57.238684760199654,15605.0,0.6614261203342015,11234.0,0.4761589898003472,35237.0,1.4935387505425346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69107.0,3.2529452412019335,744951.0,35.065692482362444,1259024.0,59.26369440663063,6083.0,0.28633374191082467,10369.0,0.4880806460419762,34910.0,1.6432534818521929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
114,2359296.0,1638483.0,69.44796244303384,0.0,0.0,428126.0,18.14634535047743,1147772.0,48.64891899956597,770783.0,32.670042249891495,4759.0,0.2017127143012153,7272.0,0.3082275390625,584.0,0.024753146701388888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90986.0,5.5530634129252485,931864.0,56.87358367465515,607366.0,37.06880083589515,4467.0,0.2726302317448518,3312.0,0.202138197344739,488.0,0.02978364743485285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
115,786432.0,96446.0,12.263743082682293,0.0,0.0,336769.0,42.822392781575516,311945.0,39.66585795084636,127868.0,16.259256998697914,0.0,0.0,8915.0,1.133600870768229,935.0,0.11889139811197917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13066.0,13.547477344835452,51915.0,53.82804885635485,31196.0,32.345561246708,0.0,0.0,263.0,0.27269145428529956,6.0,0.006221097816394666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
116,1572864.0,227673.0,14.475059509277344,0.0,0.0,1129146.0,71.78916931152344,369809.0,23.51182301839193,68037.0,4.325675964355469,0.0,0.0,0.0,0.0,5872.0,0.37333170572916663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52879.0,23.225854624834742,162030.0,71.16785916643607,12764.0,5.606286208729186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
117,2359296.0,1588414.0,67.32576158311632,53278.0,2.2582160101996527,529701.0,22.451655069986977,1265147.0,53.62392001681857,505441.0,21.423382229275173,0.0,0.0,1430.0,0.06061130099826389,4299.0,0.18221537272135419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50090.0,3.1534599921682887,1154077.0,72.65593226954685,382200.0,24.061737053438208,0.0,0.0,0.0,0.0,2047.0,0.1288706848466458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
118,2359296.0,2034969.0,86.25322977701822,0.0,0.0,271903.0,11.524751451280382,1255552.0,53.21723090277778,829439.0,35.15620761447483,0.0,0.0,102.0,0.004323323567708334,2300.0,0.09748670789930555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18487.0,0.9084659274907873,1215919.0,59.751229625611,799823.0,39.303940256583765,0.0,0.0,102.0,0.005012361367667026,638.0,0.03135182894678003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
119,2359296.0,1165644.0,49.40643310546875,0.0,0.0,1144201.0,48.497560289171005,561724.0,23.80896674262153,650971.0,27.591747707790798,866.0,0.036705864800347224,223.0,0.009451972113715278,1311.0,0.055567423502604164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36063.0,3.093826245405973,509877.0,43.74208591988635,618857.0,53.09142413978882,0.0,0.0,0.0,0.0,847.0,0.07266369491886031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
120,2359296.0,530377.0,22.48030768500434,0.0,0.0,1719278.0,72.87250094943576,348977.0,14.791573418511284,284749.0,12.06923590766059,3222.0,0.136566162109375,3070.0,0.1301235622829861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165038.0,31.11711103611205,273452.0,51.55804267530455,91887.0,17.324846288583405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
121,2359296.0,245584.0,10.40920681423611,0.0,0.0,929599.0,39.401541815863716,578986.0,24.540625678168404,839219.0,35.570738050672745,5173.0,0.2192603217230903,5246.0,0.2223544650607639,1073.0,0.045479668511284724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30602.0,12.460909505505246,140404.0,57.171476969183665,74446.0,30.313864095380804,0.0,0.0,0.0,0.0,132.0,0.05374942993028862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
